"Compound";"Code";"site";"Rainfallevent";"conc_water"
"1147";"Picaridin-(Icaridin)";"CH88";"R";"Sampling_4";0.0316657066411272
"1148";"Picaridin-(Icaridin)";"CH37";"O";"Sampling_2";0.0026603052601136
"1149";"Picaridin-(Icaridin)";"CH69";"C";"Sampling_4";0.0035918302427174
"1150";"Picaridin-(Icaridin)";"CH51";"G";"Sampling_3";0.00242847538414183
"1151";"Picaridin-(Icaridin)";"CH68";"B";"Sampling_4";0.00284629580186828
"1152";"Picaridin-(Icaridin)";"CH46";"C";"Sampling_3";0.00347128586627319
"1153";"Picaridin-(Icaridin)";"CH87";"Q";"Sampling_4";0.00339813378033879
"1154";"Picaridin-(Icaridin)";"CH41";"S";"Sampling_2";0.00612192940093666
"1155";"Picaridin-(Icaridin)";"CH44";"B";"Sampling_3";0.00250829547874468
"1156";"Picaridin-(Icaridin)";"CH32";"I";"Sampling_2";0.00380030223254587
"1157";"Picaridin-(Icaridin)";"CH21";"A";"Sampling_2";0.00646664598693813
"1158";"Picaridin-(Icaridin)";"CH34";"L";"Sampling_2";0.00407451762870983
"1159";"Picaridin-(Icaridin)";"CH82";"M";"Sampling_4";0.00333162291303835
"1160";"Picaridin-(Icaridin)";"CH60";"N";"Sampling_3";0.00205734725133169
"1161";"Picaridin-(Icaridin)";"CH65";"S";"Sampling_3";0.0022451758592151
"1194";"Prometon";"CH82";"M";"Sampling_4";0.00019597781841402
"1195";"Prometon";"CH50";"F";"Sampling_3";0.00181925108284591
"1196";"Prometon";"CH58";"M";"Sampling_3";0.000204311153711003
"1197";"Prometon";"CH65";"S";"Sampling_3";0.000374195976535849
"1198";"Prometon";"CH51";"G";"Sampling_3";0.00242847538414183
"1199";"Prometon";"CH66";"T";"Sampling_3";0.00247637602227474
"1200";"Prometon";"CH53";"H";"Sampling_3";7.82402282533785e-05
"1201";"Prometon";"CH61";"P";"Sampling_3";0.00270093842981431
"1202";"Prometon";"CH54";"I";"Sampling_3";0.00276695138964915
"1203";"Prometon";"CH85";"P";"Sampling_4";0.00123176504529975
"1204";"Prometon";"CH77";"I";"Sampling_4";0.000994569526278485
"1205";"Prometon";"CH49";"E";"Sampling_3";0.000604253967462214
"1206";"Prometon";"CH42";"T";"Sampling_2";0.000563012773154825
"1207";"Prometon";"CH32";"I";"Sampling_2";0.00627049868370069
"1208";"Prometon";"CH36";"N";"Sampling_2";0.000132313781288172
"1209";"Prometon";"CH74";"G";"Sampling_4";0.00245976362083928
"1210";"Prometon";"CH90";"S";"Sampling_4";0.000197538401912953
"1211";"Prometon";"CH70";"D";"Sampling_4";0.00037643007552668
"1212";"Prometon";"CH29";"G";"Sampling_2";0.00157485756602601
"1213";"Prometon";"CH93";"T";"Sampling_4";0.000384938134804557
"1214";"Prometon";"CH38";"P";"Sampling_2";0.00170450733550843
"1215";"Prometon";"CH76";"H";"Sampling_4";0.000372101972341532
"1216";"Prometon";"CH56";"K";"Sampling_3";0
"1217";"Prometon";"CH72";"F";"Sampling_4";0.000956138087878085
"1218";"Prometryn";"CH93";"T";"Sampling_4";0.00230962880882734
"1219";"Prometryn";"CH60";"N";"Sampling_3";0.00168328411472592
"1220";"Prometryn";"CH67";"A";"Sampling_4";0.00110366054438983
"1221";"Prometryn";"CH43";"A";"Sampling_3";0.00128070668323629
"1222";"Prometryn";"CH23";"C";"Sampling_2";0.00761302066852305
"1223";"Prometryn";"CH90";"S";"Sampling_4";0.00158030721530362
"1224";"Prometryn";"CH49";"E";"Sampling_3";0.00221559788069478
"1225";"Prometryn";"CH46";"C";"Sampling_3";0.00366413508106614
"1226";"Prometryn";"CH74";"G";"Sampling_4";0.00681165310386262
"1227";"Prometryn";"CH61";"P";"Sampling_3";0.014224942397022
"1228";"Prometryn";"CH51";"G";"Sampling_3";0.00546406961431913
"1229";"Prometryn";"CH83";"N";"Sampling_4";0.00115412823998355
"1230";"Prometryn";"CH30";"H";"Sampling_2";0.00224897353337481
"1231";"Prometryn";"CH27";"E";"Sampling_2";0.00187456600068656
"1232";"Prometryn";"CH33";"K";"Sampling_2";0.00185921987411924
"1233";"Prometryn";"CH47";"D";"Sampling_3";0.00241982581933137
"1234";"Prometryn";"CH42";"T";"Sampling_2";0.00337807663892895
"1235";"Prometryn";"CH66";"T";"Sampling_3";0.00400029972828997
"1236";"Prometryn";"CH35";"M";"Sampling_2";0.000382646704020633
"1237";"Prometryn";"CH38";"P";"Sampling_2";0.0159087351314121
"1238";"Prometryn";"CH68";"B";"Sampling_4";0.000569259160373655
"1239";"Prometryn";"CH76";"H";"Sampling_4";0.00204656084787842
"1240";"Prometryn";"CH40";"R";"Sampling_2";0.00115648057745184
"1241";"Prometryn";"CH88";"R";"Sampling_4";0.00554149866219726
"1242";"Prometryn";"CH32";"I";"Sampling_2";0.00551043823719151
"1243";"Prometryn";"CH21";"A";"Sampling_2";0.00137171278510809
"1244";"Prometryn";"CH77";"I";"Sampling_4";0.0258588076832406
"1245";"Prometryn";"CH78";"K";"Sampling_4";0.000391439654293333
"1246";"Prometryn";"CH63";"R";"Sampling_3";0.0178557015523481
"1247";"Prometryn";"CH44";"B";"Sampling_3";0.000209024623228723
"1248";"Prometryn";"CH25";"D";"Sampling_2";0.00132370067014161
"1249";"Prometryn";"CH53";"H";"Sampling_3";0.00136920399443412
"1250";"Prometryn";"CH57";"L";"Sampling_3";8.95284914914212e-05
"1251";"Prometryn";"CH29";"G";"Sampling_2";0.00334657232780528
"1252";"Prometryn";"CH85";"P";"Sampling_4";0.00915025462222671
"1253";"Prometryn";"CH71";"E";"Sampling_4";0.000980288644165942
"1254";"Prometryn";"CH58";"M";"Sampling_3";0.000204311153711003
"1255";"Prometryn";"CH39";"Q";"Sampling_2";0.00308290299987206
"1256";"Prometryn";"CH87";"Q";"Sampling_4";0.00152916020115246
"1257";"Prometryn";"CH65";"S";"Sampling_3";0.0022451758592151
"1258";"Prometryn";"CH82";"M";"Sampling_4";0.000391955636828041
"1259";"Prometryn";"CH37";"O";"Sampling_2";0.000760087217175315
"1260";"Prometryn";"CH56";"K";"Sampling_3";0.000590832346121815
"1261";"Prometryn";"CH28";"F";"Sampling_2";0.00111652072424988
"1262";"Prometryn";"CH62";"Q";"Sampling_3";0.00242156994899973
"1263";"Prometryn";"CH54";"I";"Sampling_3";0.0118056592625031
"1264";"Prometryn";"CH69";"C";"Sampling_4";0.00207948066683639
"1265";"Prometryn";"CH50";"F";"Sampling_3";0.00163732597456132
"1266";"Prometryn";"CH84";"O";"Sampling_4";0.000383262369169094
"1267";"Prometryn";"CH34";"L";"Sampling_2";0.000194024648986183
"1268";"Prometryn";"CH36";"N";"Sampling_2";0.00113411812532719
"1269";"Prometryn";"CH70";"D";"Sampling_4";0.00357608571750346
"1270";"Prometryn";"CH41";"S";"Sampling_2";0.00177733434220742
"1271";"Prometryn";"CH72";"F";"Sampling_4";0.00860524279090277
"1272";"Propachlor";"CH40";"R";"Sampling_2";0.00038549352581728
"1273";"Propachlor";"CH41";"S";"Sampling_2";0.000394963187157204
"1274";"Propachlor";"CH42";"T";"Sampling_2";0.000375341848769883
"1321";"Rimsulfuron";"CH36";"N";"Sampling_2";0.00113411812532719
"1322";"Rimsulfuron";"CH65";"S";"Sampling_3";0.0129097611904868
"1323";"Rimsulfuron";"CH41";"S";"Sampling_2";0.00098740796789301
"1324";"Rimsulfuron";"CH60";"N";"Sampling_3";0.000935157841514402
"1325";"Rimsulfuron";"CH32";"I";"Sampling_2";0.000760060446509174
"1326";"Rimsulfuron";"CH88";"R";"Sampling_4";0.000989553332535225
"1327";"Rimsulfuron";"CH90";"S";"Sampling_4";0.00869168968416992
"1328";"Rimsulfuron";"CH53";"H";"Sampling_3";0.00723722111343751
"1329";"Rimsulfuron";"CH58";"M";"Sampling_3";0.00163448922968802
"1330";"Rimsulfuron";"CH72";"F";"Sampling_4";0.000764910470302468
"1331";"Rimsulfuron";"CH49";"E";"Sampling_3";0.00322268782646514
"1332";"Rimsulfuron";"CH30";"H";"Sampling_2";0.0108988717386625
"1451";"Tembotrione";"CH50";"F";"Sampling_3";0.00582160346510692
"1452";"Terbumeton";"CH38";"P";"Sampling_2";0.00170450733550843
"1453";"Terbumeton";"CH50";"F";"Sampling_3";0.00181925108284591
"1454";"Terbumeton";"CH54";"I";"Sampling_3";0.00276695138964915
"1455";"Terbumeton";"CH90";"S";"Sampling_4";0.000197538401912953
"1456";"Terbumeton";"CH72";"F";"Sampling_4";0.000956138087878085
"1457";"Terbumeton";"CH49";"E";"Sampling_3";0.000604253967462214
"1458";"Terbumeton";"CH76";"H";"Sampling_4";0.000372101972341532
"1459";"Terbumeton";"CH77";"I";"Sampling_4";0.000994569526278485
"1460";"Terbumeton";"CH32";"I";"Sampling_2";0.00627049868370069
"1461";"Terbumeton";"CH58";"M";"Sampling_3";0.000204311153711003
"1462";"Terbumeton";"CH85";"P";"Sampling_4";0.00123176504529975
"1463";"Terbumeton";"CH82";"M";"Sampling_4";0.00019597781841402
"1464";"Terbumeton";"CH70";"D";"Sampling_4";0.00037643007552668
"1465";"Terbumeton";"CH61";"P";"Sampling_3";0.00270093842981431
"1466";"Terbumeton";"CH74";"G";"Sampling_4";0.00245976362083928
"1467";"Terbumeton";"CH42";"T";"Sampling_2";0.000563012773154825
"1468";"Terbumeton";"CH65";"S";"Sampling_3";0.000374195976535849
"1469";"Terbumeton";"CH93";"T";"Sampling_4";0.000384938134804557
"1470";"Terbumeton";"CH66";"T";"Sampling_3";0.00247637602227474
"1471";"Terbumeton";"CH29";"G";"Sampling_2";0.00157485756602601
"1472";"Terbumeton";"CH51";"G";"Sampling_3";0.00283322128149881
"1606";"Thiabendazol";"CH82";"M";"Sampling_4";0.00019597781841402
"1607";"Thiabendazol";"CH85";"P";"Sampling_4";0.000175966435042821
"1608";"Thiabendazol";"CH70";"D";"Sampling_4";0.00037643007552668
"1609";"Thiabendazol";"CH74";"G";"Sampling_4";0.000378425172436812
"1610";"Thiabendazol";"CH54";"I";"Sampling_3";0.00018446342597661
"1611";"Thiabendazol";"CH46";"C";"Sampling_3";0.000964246073964774
"1612";"Thiabendazol";"CH88";"R";"Sampling_4";0.00039582133301409
"1613";"Thiabendazol";"CH60";"N";"Sampling_3";0.000374063136605761
"1614";"Thiabendazol";"CH58";"M";"Sampling_3";0.000102155576855501
"1615";"Thiabendazol";"CH53";"H";"Sampling_3";0.000978002853167231
"1616";"Thiabendazol";"CH87";"Q";"Sampling_4";0.000152916020115246
"1617";"Thiabendazol";"CH80";"L";"Sampling_4";0.00019256790849308
"1618";"Thiabendazol";"CH69";"C";"Sampling_4";0.000756174787940505
"1619";"Thiabendazol";"CH93";"T";"Sampling_4";0.000115481440441367
"1620";"Thiabendazol";"CH61";"P";"Sampling_3";0.000180062561987621
"1621";"Thiabendazol";"CH90";"S";"Sampling_4";0.000118523041147772
"1622";"Thiabendazol";"CH66";"T";"Sampling_3";0.00057147138975571
"1623";"Thiabendazol";"CH50";"F";"Sampling_3";0.000545775324853774
"1624";"Thiabendazol";"CH56";"K";"Sampling_3";0.000118166469224363
"1625";"Thiabendazol";"CH29";"G";"Sampling_2";0.000393714391506503
"1626";"Thiabendazol";"CH67";"A";"Sampling_4";0.0110366054438983
"1627";"Thiabendazol";"CH36";"N";"Sampling_2";0.000189019687554531
"1628";"Thiabendazol";"CH71";"E";"Sampling_4";9.80288644165942e-05
"1629";"Thiabendazol";"CH72";"F";"Sampling_4";0.000191227617575617
"1630";"Thiabendazol";"CH62";"Q";"Sampling_3";0.000186274611461518
"1631";"Thiabendazol";"CH77";"I";"Sampling_4";0.000179022514730127
"1632";"Thiabendazol";"CH76";"H";"Sampling_4";0.000186050986170766
"1633";"Thiabendazol";"CH78";"K";"Sampling_4";0.000195719827146667
"1634";"Thiabendazol";"CH39";"Q";"Sampling_2";0.000181347235286592
"1635";"Thiabendazol";"CH51";"G";"Sampling_3";0.000607118846035459
"1636";"Thiabendazol";"CH65";"S";"Sampling_3";0.00014967839061434
"1637";"Thiabendazol";"CH63";"R";"Sampling_3";0.000383993581770926
"1638";"Thiabendazol";"CH57";"L";"Sampling_3";0.000179056982982842
"1639";"Thiabendazol";"CH21";"A";"Sampling_2";0.00117575381580693
"1640";"Thiabendazol";"CH28";"F";"Sampling_2";0.000372173574749959
"1641";"Thiabendazol";"CH68";"B";"Sampling_4";0.000948765267289425
"1642";"Thiabendazol";"CH47";"D";"Sampling_3";0.000186140447640875
"1643";"Thiabendazol";"CH44";"B";"Sampling_3";0.000146317236260106
"1644";"Thiabendazol";"CH40";"R";"Sampling_2";0.00038549352581728
"1645";"Thiabendazol";"CH49";"E";"Sampling_3";0.000604253967462214
"1646";"Thiabendazol";"CH30";"H";"Sampling_2";0.000518993892317264
"1647";"Thiabendazol";"CH43";"A";"Sampling_3";0.017929893565308
"1648";"Thiabendazol";"CH33";"K";"Sampling_2";0.000185921987411924
"1649";"Thiabendazol";"CH83";"N";"Sampling_4";0.000192354706663925
"1650";"Thiabendazol";"CH38";"P";"Sampling_2";0.000189389703945382
"1651";"Thiabendazol";"CH23";"C";"Sampling_2";0.00142744137534807
"1765";"Thiencarbazone";"CH37";"O";"Sampling_2";0.0437050149875806
"1766";"Thiencarbazone";"CH85";"P";"Sampling_4";0.04927060181199
"1767";"Thiencarbazone";"CH54";"I";"Sampling_3";0.0018446342597661
"1768";"Thiencarbazone";"CH88";"R";"Sampling_4";0.00851015865980294
"1769";"Thiencarbazone";"CH72";"F";"Sampling_4";0.0229473141090741
"1770";"Thiencarbazone";"CH71";"E";"Sampling_4";0.00588173186499565
"1771";"Thiencarbazone";"CH40";"R";"Sampling_2";0.00462592230980736
"1772";"Thiencarbazone";"CH63";"R";"Sampling_3";0.0326394544505287
"1773";"Thiencarbazone";"CH77";"I";"Sampling_4";0.00198913905255697
"1774";"Thiencarbazone";"CH41";"S";"Sampling_2";0.00552948462020086
"1775";"Thiencarbazone";"CH28";"F";"Sampling_2";0.00372173574749959
"1776";"Thiencarbazone";"CH74";"G";"Sampling_4";0.151370068974725
"1777";"Thiencarbazone";"CH76";"H";"Sampling_4";0.0070699374744891
"1778";"Thiencarbazone";"CH51";"G";"Sampling_3";0.0200349219191701
"1779";"Thiencarbazone";"CH30";"H";"Sampling_2";0.00484394299496113
"1780";"Thiencarbazone";"CH84";"O";"Sampling_4";0.0383262369169094
"1781";"Thiencarbazone";"CH61";"P";"Sampling_3";0.178261936367744
"1782";"Thiencarbazone";"CH50";"F";"Sampling_3";0.0345657705740723
"1783";"Thiencarbazone";"CH90";"S";"Sampling_4";0.00493846004782382
"1784";"Thiencarbazone";"CH38";"P";"Sampling_2";0.00681802934203374
"1785";"Thiencarbazone";"CH29";"G";"Sampling_2";0.00452771550232478
"1786";"Thiencarbazone";"CH49";"E";"Sampling_3";0.00523686771800585
"1787";"Thifensulfuron-methyl";"CH27";"E";"Sampling_2";0.00149965280054925
"1788";"Tribenuron-methyl";"CH72";"F";"Sampling_4";0.0189315341399861
"1789";"Tribenuron-methyl";"CH49";"E";"Sampling_3";0.00543828570715992
"1790";"Tribenuron-methyl";"CH29";"G";"Sampling_2";0.0110240029621821
"1791";"Tribenuron-methyl";"CH51";"G";"Sampling_3";0.00829729089581793
"1792";"Tribenuron-methyl";"CH27";"E";"Sampling_2";0.0292432296107103
"1793";"Tribenuron-methyl";"CH50";"F";"Sampling_3";0.0236502640769969
"1794";"Tribenuron-methyl";"CH74";"G";"Sampling_4";0.00548716500033378
"1795";"Tribenuron-methyl";"CH42";"T";"Sampling_2";0.0135123065557158
"1796";"Tribenuron-methyl";"CH28";"F";"Sampling_2";0.0502434325912445
"1797";"Tribenuron-methyl";"CH66";"T";"Sampling_3";0.005905204360809
"1816";"Triflusulfuron-methyl";"CH85";"P";"Sampling_4";0.0211159722051386
"1817";"Triflusulfuron-methyl";"CH61";"P";"Sampling_3";0.0126043793391334
"110";"Chlorpyrifos";"RO1";"A";"Sampling_1";1.8e-05
"2100";"Chlorpyrifos";"RO2";"B";"Sampling_1";6e-06
"3100";"Chlorpyrifos";"RO3";"C";"Sampling_1";1.2e-05
"4100";"Chlorpyrifos";"RO6";"E";"Sampling_1";3.7e-05
"5100";"Chlorpyrifos";"RO7";"F";"Sampling_1";2.4e-05
"6100";"Chlorpyrifos";"RO8";"G";"Sampling_1";6e-06
"77";"Chlorpyrifos";"RO9";"H";"Sampling_1";1.2e-05
"81";"Chlorpyrifos";"RO10";"I";"Sampling_1";1.8e-05
"91";"Chlorpyrifos";"RO11";"K";"Sampling_1";1.2e-05
"101";"Chlorpyrifos";"RO13";"M";"Sampling_1";1.2e-05
"111";"Chlorpyrifos";"RO14";"N";"Sampling_1";1.8e-05
"12100";"Chlorpyrifos";"RO16";"P";"Sampling_1";1.2e-05
"13100";"Chlorpyrifos";"RO17";"Q";"Sampling_1";1.8e-05
"14100";"Chlorpyrifos";"RO19";"S";"Sampling_1";6e-06
"15100";"Chlorpyrifos";"CH23";"C";"Sampling_2";2.4e-05
"16100";"Chlorpyrifos";"CH25";"D";"Sampling_2";6e-06
"1798";"Chlorpyrifos";"CH27";"E";"Sampling_2";0.000184
"1810";"Chlorpyrifos";"CH28";"F";"Sampling_2";6e-06
"1910";"Chlorpyrifos";"CH29";"G";"Sampling_2";6e-06
"2010";"Chlorpyrifos";"CH30";"H";"Sampling_2";2.4e-05
"2110";"Chlorpyrifos";"CH32";"I";"Sampling_2";1.2e-05
"2210";"Chlorpyrifos";"CH33";"K";"Sampling_2";1.2e-05
"2310";"Chlorpyrifos";"CH36";"N";"Sampling_2";1.8e-05
"2410";"Chlorpyrifos";"CH38";"P";"Sampling_2";1.8e-05
"2510";"Chlorpyrifos";"CH39";"Q";"Sampling_2";1.8e-05
"2610";"Chlorpyrifos";"CH40";"R";"Sampling_2";1.2e-05
"2710";"Chlorpyrifos";"CH42";"T";"Sampling_2";1.8e-05
"2810";"Chlorpyrifos";"CH46";"C";"Sampling_3";2.4e-05
"2910";"Chlorpyrifos";"CH47";"D";"Sampling_3";6e-06
"3010";"Chlorpyrifos";"CH49";"E";"Sampling_3";0.000184
"3110";"Chlorpyrifos";"CH50";"F";"Sampling_3";6e-06
"3210";"Chlorpyrifos";"CH51";"G";"Sampling_3";6e-06
"3310";"Chlorpyrifos";"CH53";"H";"Sampling_3";2.4e-05
"3410";"Chlorpyrifos";"CH54";"I";"Sampling_3";1.2e-05
"3510";"Chlorpyrifos";"CH56";"K";"Sampling_3";1.2e-05
"3610";"Chlorpyrifos";"CH60";"N";"Sampling_3";1.8e-05
"3710";"Chlorpyrifos";"CH61";"P";"Sampling_3";1.8e-05
"3810";"Chlorpyrifos";"CH62";"Q";"Sampling_3";1.8e-05
"3910";"Chlorpyrifos";"CH63";"R";"Sampling_3";1.2e-05
"4010";"Chlorpyrifos";"CH66";"T";"Sampling_3";1.8e-05
"4110";"Chlorpyrifos";"CH69";"C";"Sampling_4";2.4e-05
"4210";"Chlorpyrifos";"CH70";"D";"Sampling_4";6e-06
"4310";"Chlorpyrifos";"CH71";"E";"Sampling_4";0.000184
"4410";"Chlorpyrifos";"CH72";"F";"Sampling_4";6e-06
"4510";"Chlorpyrifos";"CH74";"G";"Sampling_4";6e-06
"4610";"Chlorpyrifos";"CH76";"H";"Sampling_4";2.4e-05
"4710";"Chlorpyrifos";"CH77";"I";"Sampling_4";1.2e-05
"4810";"Chlorpyrifos";"CH78";"K";"Sampling_4";1.2e-05
"4910";"Chlorpyrifos";"CH83";"N";"Sampling_4";1.8e-05
"5010";"Chlorpyrifos";"CH85";"P";"Sampling_4";1.8e-05
"5110";"Chlorpyrifos";"CH87";"Q";"Sampling_4";1.8e-05
"5210";"Chlorpyrifos";"CH88";"R";"Sampling_4";1.2e-05
"5310";"Chlorpyrifos";"CH93";"T";"Sampling_4";1.8e-05
"5410";"Tetramethrin";"RO1";"A";"Sampling_1";3.1e-05
"5510";"Tetramethrin";"CH30";"H";"Sampling_2";3.1e-05
"5610";"Tetramethrin";"CH53";"H";"Sampling_3";3.1e-05
"5710";"Tetramethrin";"CH76";"H";"Sampling_4";3.1e-05
"5810";"Cyhalothrin (Summe Isomere)";"CH30";"H";"Sampling_2";1.2e-05
"5910";"Cyhalothrin (Summe Isomere)";"CH53";"H";"Sampling_3";1.2e-05
"6010";"Cyhalothrin (Summe Isomere)";"CH76";"H";"Sampling_4";1.2e-05
"6110";"alpha-Cypermethrin";"RO1";"A";"Sampling_1";1.2e-05
"6210";"alpha-Cypermethrin";"RO9";"H";"Sampling_1";2.4e-05
"6310";"alpha-Cypermethrin";"RO12";"L";"Sampling_1";3.1e-05
"6410";"alpha-Cypermethrin";"RO14";"N";"Sampling_1";1.2e-05
"6510";"alpha-Cypermethrin";"RO16";"P";"Sampling_1";3.1e-05
"6610";"alpha-Cypermethrin";"CH23";"C";"Sampling_2";1.8e-05
"6710";"alpha-Cypermethrin";"CH36";"N";"Sampling_2";1.8e-05
"68";"alpha-Cypermethrin";"CH37";"O";"Sampling_2";1.2e-05
"69";"alpha-Cypermethrin";"CH38";"P";"Sampling_2";1.8e-05
"70";"alpha-Cypermethrin";"CH46";"C";"Sampling_3";1.8e-05
"71";"alpha-Cypermethrin";"CH60";"N";"Sampling_3";1.8e-05
"72";"alpha-Cypermethrin";"CH61";"P";"Sampling_3";1.8e-05
"73";"alpha-Cypermethrin";"CH69";"C";"Sampling_4";1.8e-05
"74";"alpha-Cypermethrin";"CH83";"N";"Sampling_4";1.8e-05
"75";"alpha-Cypermethrin";"CH84";"O";"Sampling_4";1.2e-05
"76";"alpha-Cypermethrin";"CH85";"P";"Sampling_4";1.8e-05
