"","Compound","Code","Mass_ug","site","Rainfallevent","duration","LOQ_L","LOQ_E","not_using","comment","type"
"1356","Metsulfuron-methyl","CH84",0.00177261402121111,"O","B",5,NA,5e-04,NA,NA,"Herbicide"
"1357","Monolinuron","CH42",0.00106087733029152,"T","2",5,NA,0.00025,NA,NA,"Herbicide"
"1358","Monuron","CH71",0.000403013365687608,"E","B",5,NA,2e-04,NA,NA,"Herbicide"
"1359","Myclobutanil","CH76",0.00143416370100018,"H","B",5,0.005,5e-04,NA,NA,"Fungicide"
"1360","N-N-diethyl-3-methylbenzamid-(DEET)","CH61",0.0277600453165415,"P","3",6,NA,0.01,NA,NA,"Insecticide"
"1361","N-N-diethyl-3-methylbenzamid-(DEET)","CH58",0.0493475306007622,"M","3",6,NA,0.01,NA,"half burried in Sediment","Insecticide"
"1362","N-N-diethyl-3-methylbenzamid-(DEET)","CH42",0.0366484895918889,"T","2",5,NA,0.01,NA,NA,"Insecticide"
"1363","N-N-diethyl-3-methylbenzamid-(DEET)","CH25",0.0369275790231272,"D","2",5,NA,0.01,NA,NA,"Insecticide"
"1364","N-N-diethyl-3-methylbenzamid-(DEET)","CH40",0.0336776284205418,"R","2",5,NA,0.01,NA,NA,"Insecticide"
"1365","N-N-diethyl-3-methylbenzamid-(DEET)","CH23",0.0489037894194162,"C","2",5,NA,0.01,NA,NA,"Insecticide"
"1366","N-N-diethyl-3-methylbenzamid-(DEET)","CH66",0.0244730860655008,"T","3",6,NA,0.01,NA,NA,"Insecticide"
"1367","N-N-diethyl-3-methylbenzamid-(DEET)","CH78",0.0372144871489418,"K","B",5,NA,0.01,NA,NA,"Insecticide"
"1368","N-N-diethyl-3-methylbenzamid-(DEET)","CH68",0.0312042854662988,"B","B",5,NA,0.01,NA,NA,"Insecticide"
"1369","N-N-diethyl-3-methylbenzamid-(DEET)","CH83",0.0454711711366603,"N","B",5,NA,0.01,NA,NA,"Insecticide"
"1370","N-N-diethyl-3-methylbenzamid-(DEET)","CH82",0.0402849103072277,"M","B",5,NA,0.01,NA,NA,"Insecticide"
"1371","N-N-diethyl-3-methylbenzamid-(DEET)","CH70",0.0261152131079111,"D","B",5,NA,0.01,NA,NA,"Insecticide"
"1372","N-N-diethyl-3-methylbenzamid-(DEET)","CH84",0.0433305649629383,"O","B",5,NA,0.01,NA,NA,"Insecticide"
"1373","N-N-diethyl-3-methylbenzamid-(DEET)","CH88",0.0742450582461116,"R","B",5,NA,0.01,NA,NA,"Insecticide"
"1374","N-N-diethyl-3-methylbenzamid-(DEET)","CH87",0.122240186382252,"Q","B",5,NA,0.01,NA,NA,"Insecticide"
"1375","N-N-diethyl-3-methylbenzamid-(DEET)","CH41",0.0355197710954465,"S","2",5,NA,0.01,NA,NA,"Insecticide"
"1376","N-N-diethyl-3-methylbenzamid-(DEET)","CH33",0.0248416015684132,"K","2",5,NA,0.01,NA,NA,"Insecticide"
"1377","N-N-diethyl-3-methylbenzamid-(DEET)","CH72",0.393084660557223,"F","B",5,NA,0.01,NA,NA,"Insecticide"
"1378","N-N-diethyl-3-methylbenzamid-(DEET)","CH71",3.62712029118848,"E","B",5,NA,0.01,NA,NA,"Insecticide"
"1379","N-N-diethyl-3-methylbenzamid-(DEET)","CH21",0.047330216956557,"A","2",5,NA,0.01,NA,NA,"Insecticide"
"1380","N-N-diethyl-3-methylbenzamid-(DEET)","CH90",0.0284239910743887,"S","B",5,NA,0.01,NA,NA,"Insecticide"
"1381","N-N-diethyl-3-methylbenzamid-(DEET)","CH93",0.0583563935561786,"T","B",5,NA,0.01,NA,NA,"Insecticide"
"1382","N-N-diethyl-3-methylbenzamid-(DEET)","CH67",0.0207961259083702,"A","B",5,NA,0.01,NA,NA,"Insecticide"
"1383","N-N-diethyl-3-methylbenzamid-(DEET)","CH77",0.0930212191400637,"I","B",5,NA,0.01,NA,NA,"Insecticide"
"1384","N-N-diethyl-3-methylbenzamid-(DEET)","CH51",0.0218397290080655,"G","3",6,NA,0.01,NA,NA,"Insecticide"
"1385","N-N-diethyl-3-methylbenzamid-(DEET)","CH69",0.0544033595911844,"C","B",5,NA,0.01,NA,NA,"Insecticide"
"1386","N-N-diethyl-3-methylbenzamid-(DEET)","CH36",0.0271982250499318,"N","2",5,NA,0.01,NA,NA,"Insecticide"
"1387","N-N-diethyl-3-methylbenzamid-(DEET)","CH80",0.0395839742676927,"L","B",5,NA,0.01,NA,NA,"Insecticide"
"1388","N-N-diethyl-3-methylbenzamid-(DEET)","CH74",0.0972356479682393,"G","B",5,NA,0.01,NA,NA,"Insecticide"
"1389","N-N-diethyl-3-methylbenzamid-(DEET)","CH85",0.06149137992198,"P","B",5,NA,0.01,NA,NA,"Insecticide"
"1390","Nicosulfuron","CH61",0.0101786832827319,"P","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1391","Nicosulfuron","CH85",0.0162771299793476,"P","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1392","Nicosulfuron","CH74",0.0213918425530126,"G","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1393","Nicosulfuron","CH54",0.00123233593729574,"I","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1394","Nicosulfuron","CH77",0.0065421516757847,"I","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1395","Nicosulfuron","CH84",0.00108326412407346,"O","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1396","Nicosulfuron","CH93",0.00623127592210043,"T","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1397","Nicosulfuron","CH29",0.00252910461368993,"G","2",5,0.00025,0.00015,NA,NA,"Herbicide"
"1398","Nicosulfuron","CH72",0.0084513202019803,"F","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1399","Nicosulfuron","CH76",0.00267710557520034,"H","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1400","Nicosulfuron","CH51",0.00790390192672847,"G","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1401","Nicosulfuron","CH30",0.01422448218634,"H","2",5,0.00025,0.00015,NA,NA,"Herbicide"
"1402","Nicosulfuron","CH71",0.0048361603882513,"E","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1403","Nicosulfuron","CH25",0.00719116012555635,"D","2",5,0.00025,0.00015,NA,NA,"Herbicide"
"1404","Nicosulfuron","CH49",0.00745257307584494,"E","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1405","Nicosulfuron","CH90",0.00944082560685054,"S","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1406","Nicosulfuron","CH32",0.00214825738172926,"I","2",5,0.00025,0.00015,NA,NA,"Herbicide"
"1407","Nicosulfuron","CH87",0.00104777302613359,"Q","B",5,0.00025,0.00015,NA,NA,"Herbicide"
"1408","Nicosulfuron","CH53",0.003920217971859,"H","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1409","Nicosulfuron","CH50",0.026177379207775,"F","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1410","Nicosulfuron","CH66",0.0030346626721221,"T","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1411","Nicosulfuron","CH27",0.000577999519158019,"E","2",5,0.00025,0.00015,NA,NA,"Herbicide"
"1412","Nicosulfuron","CH65",0.0163453238648243,"S","3",6,0.00025,0.00015,NA,NA,"Herbicide"
"1413","Oryzalin","CH80",0.0059375961401539,"L","B",5,NA,0.00025,NA,NA,"Herbicide"
"1414","Oryzalin","CH56",0.00971604981214686,"K","3",6,NA,0.00025,NA,NA,"Herbicide"
"1415","Oryzalin","CH49",0.0103507959386735,"E","3",6,NA,0.00025,NA,NA,"Herbicide"
"1416","Oryzalin","CH78",0.0025144923749285,"K","B",5,NA,0.00025,NA,NA,"Herbicide"
"1417","Oryzalin","CH71",0.00191431348701614,"E","B",5,NA,0.00025,NA,NA,"Herbicide"
"1418","Oryzalin","CH77",0.00439550815716784,"I","B",5,NA,0.00025,NA,NA,"Herbicide"
"1419","Oryzalin","CH58",0.00230988441109951,"M","3",6,NA,0.00025,NA,"half burried in Sediment","Herbicide"
"1420","Oryzalin","CH33",0.0143316932125461,"K","2",5,NA,0.00025,NA,NA,"Herbicide"
"1421","Oryzalin","CH32",0.00507769926590552,"I","2",5,NA,0.00025,NA,NA,"Herbicide"
"1422","Oryzalin","CH30",0.00115573917764012,"H","2",5,NA,0.00025,NA,NA,"Herbicide"
"1423","Oryzalin","CH25",0.000485889197672726,"D","2",5,NA,0.00025,NA,NA,"Herbicide"
"1424","Oryzalin","CH34",0.0209387953328941,"L","2",5,NA,0.00025,NA,NA,"Herbicide"
"1425","Oryzalin","CH82",0.0100712275768069,"M","B",5,NA,0.00025,NA,NA,"Herbicide"
"1426","Oryzalin","CH57",0.0174831769991332,"L","3",6,NA,0.00025,NA,"burried","Herbicide"
"1427","Oryzalin","CH70",0.0010639531266186,"D","B",5,NA,0.00025,NA,NA,"Herbicide"
"1428","Oryzalin","CH53",0.00110570250488331,"H","3",6,NA,0.00025,NA,NA,"Herbicide"
"1429","Oryzalin","CH88",0.000915350033171239,"R","B",5,NA,0.00025,NA,NA,"Herbicide"
"1430","Pencycuron","CH76",0.00114733096080014,"H","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1431","Pencycuron","CH85",0.000271285499655794,"P","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1432","Pencycuron","CH39",9.31936732349519e-05,"Q","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1433","Pencycuron","CH30",0.00293379945093262,"H","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1434","Pencycuron","CH29",0.000202328369095195,"G","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1435","Pencycuron","CH60",0.000480574154692502,"N","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1436","Pencycuron","CH27",0.0269733108940409,"E","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1437","Pencycuron","CH49",0.0227717510650818,"E","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1438","Pencycuron","CH50",0.00046745320013884,"F","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1439","Pencycuron","CH28",0.000191258623044549,"F","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1440","Pencycuron","CH66",0.00176206219671606,"T","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1441","Pencycuron","RO6",0.0172385853296921,"E","1",6,0.0025,5e-05,NA,NA,"Fungicide"
"1442","Pencycuron","CH47",0.000191313774646185,"D","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1443","Pencycuron","CH71",0.0151130012132853,"E","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1444","Pencycuron","CH36",0.00126277473446112,"N","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1445","Pencycuron","CH93",0.00296727424861925,"T","B",5,0.0025,5e-05,NA,NA,"Fungicide"
"1446","Pencycuron","CH41",0.00111633566299975,"S","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1447","Pencycuron","CH65",0.000480744819553656,"S","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1448","Pencycuron","CH42",0.00106087733029152,"T","2",5,0.0025,5e-05,NA,NA,"Fungicide"
"1449","Pencycuron","CH53",0.00180933137162723,"H","3",6,0.0025,5e-05,NA,NA,"Fungicide"
"1450","Picaridin-(Icaridin)","CH40",0.00386302208353273,"R","2",5,NA,0.00015,NA,NA,"Insecticide"
"1451","Picaridin-(Icaridin)","CH80",0.00524487659046928,"L","B",5,NA,0.00015,NA,NA,"Insecticide"
"1452","Picaridin-(Icaridin)","CH36",0.00242841295088677,"N","2",5,NA,0.00015,NA,NA,"Insecticide"
"1453","Picaridin-(Icaridin)","CH84",0.00167413546447716,"O","B",5,NA,0.00015,NA,NA,"Insecticide"
"1454","Picaridin-(Icaridin)","CH76",0.00602348754420076,"H","B",5,NA,0.00015,NA,NA,"Insecticide"
"1455","Picaridin-(Icaridin)","CH54",0.0037918028839869,"I","3",6,NA,0.00015,NA,NA,"Insecticide"
"1456","Picaridin-(Icaridin)","CH27",0.0175326520811266,"E","2",5,NA,0.00015,NA,NA,"Insecticide"
"1457","Picaridin-(Icaridin)","CH23",0.00342326525935913,"C","2",5,NA,0.00015,NA,NA,"Insecticide"
"1458","Picaridin-(Icaridin)","CH58",0.0388480560048554,"M","3",6,NA,0.00015,NA,"half burried in Sediment","Insecticide"
"1459","Picaridin-(Icaridin)","CH50",0.00112188768033321,"F","3",6,NA,0.00015,NA,NA,"Insecticide"
"1460","Picaridin-(Icaridin)","CH62",0.00134016167055447,"Q","3",6,NA,0.00015,NA,NA,"Insecticide"
"1461","Picaridin-(Icaridin)","CH83",0.00573332157810065,"N","B",5,NA,0.00015,NA,NA,"Insecticide"
"1462","Picaridin-(Icaridin)","CH25",0.00223509030929454,"D","2",5,NA,0.00015,NA,NA,"Insecticide"
"1463","Picaridin-(Icaridin)","CH71",0.00100753341421902,"E","B",5,NA,0.00015,NA,NA,"Insecticide"
"1464","Picaridin-(Icaridin)","CH47",0.0013391964225233,"D","3",6,NA,0.00015,NA,NA,"Insecticide"
"1465","Picaridin-(Icaridin)","CH77",0.0122665343920963,"I","B",5,NA,0.00015,NA,NA,"Insecticide"
"1466","Picaridin-(Icaridin)","CH42",0.0033755187782003,"T","2",5,NA,0.00015,NA,NA,"Insecticide"
"1467","Picaridin-(Icaridin)","CH61",0.000832801359496245,"P","3",6,NA,0.00015,NA,NA,"Insecticide"
"1468","Picaridin-(Icaridin)","CH28",0.00229510347653458,"F","2",5,NA,0.00015,NA,NA,"Insecticide"
"1469","Picaridin-(Icaridin)","CH53",0.00120622091441816,"H","3",6,NA,0.00015,NA,NA,"Insecticide"
"1470","Picaridin-(Icaridin)","CH93",0.00197818283241283,"T","B",5,NA,0.00015,NA,NA,"Insecticide"
"1471","Picaridin-(Icaridin)","CH70",0.00512631961007145,"D","B",5,NA,0.00015,NA,NA,"Insecticide"
"1472","Picaridin-(Icaridin)","CH35",0.00127816471513254,"M","2",5,NA,0.00015,NA,NA,"Insecticide"
"1473","Picaridin-(Icaridin)","CH72",0.00117925398167167,"F","B",5,NA,0.00015,NA,NA,"Insecticide"
"1474","Picaridin-(Icaridin)","CH29",0.00161862695276156,"G","2",5,NA,0.00015,NA,NA,"Insecticide"
"1475","Picaridin-(Icaridin)","CH39",0.00195706713793399,"Q","2",5,NA,0.00015,NA,NA,"Insecticide"
"1476","Picaridin-(Icaridin)","CH33",0.00229307091400737,"K","2",5,NA,0.00015,NA,NA,"Insecticide"
"1477","Picaridin-(Icaridin)","CH38",0.00145990002153083,"P","2",5,NA,0.00015,NA,NA,"Insecticide"
"1478","Picaridin-(Icaridin)","CH41",0.00314603686845384,"S","2",5,NA,0.00015,NA,NA,"Insecticide"
"1479","Picaridin-(Icaridin)","CH44",0.00128900376606171,"B","3",6,NA,0.00015,NA,NA,"Insecticide"
"1480","Picaridin-(Icaridin)","CH51",0.0012479845147466,"G","3",6,NA,0.00015,NA,NA,"Insecticide"
"1481","Picaridin-(Icaridin)","CH32",0.00195296125611751,"I","2",5,NA,0.00015,NA,NA,"Insecticide"
"1482","Picaridin-(Icaridin)","CH68",0.00146270088123275,"B","B",5,NA,0.00015,NA,NA,"Insecticide"
"1483","Picaridin-(Icaridin)","CH46",0.00178388096279571,"C","3",6,NA,0.00015,NA,NA,"Insecticide"
"1484","Picaridin-(Icaridin)","CH87",0.00174628837688931,"Q","B",5,NA,0.00015,NA,NA,"Insecticide"
"1485","Picaridin-(Icaridin)","CH21",0.00332318544588592,"A","2",5,NA,0.00015,NA,NA,"Insecticide"
"1486","Picaridin-(Icaridin)","CH34",0.00209387953328941,"L","2",5,NA,0.00015,NA,NA,"Insecticide"
"1487","Picaridin-(Icaridin)","CH82",0.00171210868805718,"M","B",5,NA,0.00015,NA,NA,"Insecticide"
"1488","Picaridin-(Icaridin)","CH60",0.0010572631403235,"N","3",6,NA,0.00015,NA,NA,"Insecticide"
"1489","Picaridin-(Icaridin)","CH65",0.00115378756692877,"S","3",6,NA,0.00015,NA,NA,"Insecticide"
"1490","Picaridin-(Icaridin)","CH78",0.00130753603496282,"K","B",5,NA,0.00015,NA,NA,"Insecticide"
"1491","Picaridin-(Icaridin)","CH30",0.001422448218634,"H","2",5,NA,0.00015,NA,NA,"Insecticide"
"1492","Picaridin-(Icaridin)","CH57",0.00128823409467298,"L","3",6,NA,0.00015,NA,"burried","Insecticide"
"1493","Picaridin-(Icaridin)","CH90",0.00142119955371944,"S","B",5,NA,0.00015,NA,NA,"Insecticide"
"1494","Picaridin-(Icaridin)","CH63",0.00295999321339335,"R","3",6,NA,0.00015,NA,NA,"Insecticide"
"1495","Picaridin-(Icaridin)","CH43",0.00216249425655997,"A","3",6,NA,0.00015,NA,NA,"Insecticide"
"1496","Picaridin-(Icaridin)","CH67",0.00245772397098921,"A","B",5,NA,0.00015,NA,NA,"Insecticide"
"1497","Picaridin-(Icaridin)","CH22",0.0025740715421804,"B","2",5,NA,0.00015,NA,NA,"Insecticide"
"1498","Picaridin-(Icaridin)","CH85",0.00207985549736109,"P","B",5,NA,0.00015,NA,NA,"Insecticide"
"1499","Picaridin-(Icaridin)","CH88",0.0162728894785998,"R","B",5,NA,0.00015,NA,NA,"Insecticide"
"1500","Picaridin-(Icaridin)","CH37",0.00136712103003785,"O","2",5,NA,0.00015,NA,NA,"Insecticide"
"1501","Picaridin-(Icaridin)","CH69",0.00184582827184376,"C","B",5,NA,0.00015,NA,NA,"Insecticide"
"1502","Picoxystrobin","CH49",0.000207015918773471,"E","3",6,0.01,5e-05,NA,NA,"Fungicide"
"1503","Picoxystrobin","CH32",0.000195296125611751,"I","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1504","Picoxystrobin","CH42",0.00212175466058304,"T","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1505","Picoxystrobin","CH30",0.000266709040993875,"H","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1506","Picoxystrobin","CH39",0.000838743059114567,"Q","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1507","Picoxystrobin","CH25",9.71778395345453e-05,"D","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1508","Picoxystrobin","CH84",0.0384066371262408,"O","B",5,0.01,5e-05,NA,NA,"Fungicide"
"1509","Picoxystrobin","CH74",0.0184747731139655,"G","B",5,0.01,5e-05,NA,NA,"Fungicide"
"1510","Picoxystrobin","CH41",0.00131930578354516,"S","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1511","Picoxystrobin","CH37",0.585909012873366,"O","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1512","Picoxystrobin","CH82",0.000503561378840347,"M","B",5,0.01,5e-05,NA,NA,"Fungicide"
"1513","Picoxystrobin","CH61",0.0120293529705013,"P","3",6,0.01,5e-05,NA,NA,"Fungicide"
"1514","Picoxystrobin","CH40",0.000198103696591422,"R","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1515","Picoxystrobin","CH85",0.00135642749827897,"P","B",5,0.01,5e-05,NA,NA,"Fungicide"
"1516","Picoxystrobin","CH38",0.00817544012057267,"P","2",5,0.01,5e-05,NA,NA,"Fungicide"
"1517","Piperonyl-butoxide","CH51",0.000415994838248867,"G","3",6,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1518","Piperonyl-butoxide","CH90",0.000710599776859718,"S","B",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1519","Piperonyl-butoxide","CH43",0.000282064468246953,"A","3",6,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1520","Piperonyl-butoxide","CH41",0.00152227590409057,"S","2",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1521","Piperonyl-butoxide","CH40",0.00138672587613995,"R","2",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1522","Piperonyl-butoxide","CH76",0.00133855278760017,"H","B",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1523","Piperonyl-butoxide","CH67",0.00293036319617944,"A","B",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1524","Piperonyl-butoxide","CH42",0.000578660361977194,"T","2",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1525","Piperonyl-butoxide","CH85",0.000723427999082117,"P","B",5,NA,0.00015,NA,NA,"Other substance, Veterinary substance"
"1526","Prochloraz","CH74",0.0126406342358711,"G","B",5,0.005,1e-04,NA,NA,"Fungicide"
"1527","Prochloraz","CH51",0.0197597548168212,"G","3",6,0.005,1e-04,NA,NA,"Fungicide"
"1528","Prochloraz","CH36",0.000388546072141883,"N","2",5,0.005,1e-04,NA,NA,"Fungicide"
"1529","Prochloraz","CH85",0.000632999499196852,"P","B",5,0.005,1e-04,NA,NA,"Fungicide"
"1530","Prochloraz","CH60",0.000384459323754002,"N","3",6,0.005,1e-04,NA,NA,"Fungicide"
"1531","Prochloraz","CH61",0.000185066968776943,"P","3",6,0.005,1e-04,NA,NA,"Fungicide"
"1532","Prochloraz","CH83",0.000197700744072436,"N","B",5,0.005,1e-04,NA,NA,"Fungicide"
"1533","Prochloraz","CH29",0.0192211950640435,"G","2",5,0.005,1e-04,NA,NA,"Fungicide"
"1534","Prometon","CH29",0.000809313476380779,"G","2",5,NA,0,NA,NA,"Herbicide"
"1535","Prometon","CH32",0.00322238607259389,"I","2",5,NA,0,NA,NA,"Herbicide"
"1536","Prometon","CH36",6.79955626248296e-05,"N","2",5,NA,0,NA,NA,"Herbicide"
"1537","Prometon","CH76",0.000191221826800024,"H","B",5,NA,0,NA,NA,"Herbicide"
"1538","Prometon","CH38",0.0008759400129185,"P","2",5,NA,0,NA,NA,"Herbicide"
"1539","Prometon","CH93",0.000197818283241283,"T","B",5,NA,0,NA,NA,"Herbicide"
"1540","Prometon","CH74",0.00126406342358711,"G","B",5,NA,0,NA,NA,"Herbicide"
"1542","Prometon","CH72",0.000491355825696529,"F","B",5,NA,0,NA,NA,"Herbicide"
"1543","Prometon","CH70",0.000193446023021564,"D","B",5,NA,0,NA,NA,"Herbicide"
"1544","Prometon","CH90",0.000101514253837103,"S","B",5,NA,0,NA,NA,"Herbicide"
"1545","Prometon","CH42",0.000289330180988597,"T","2",5,NA,0,NA,NA,"Herbicide"
"1546","Prometon","CH49",0.000310523878160206,"E","3",6,NA,0,NA,NA,"Herbicide"
"1547","Prometon","CH54",0.00142192608149509,"I","3",6,NA,0,NA,NA,"Herbicide"
"1548","Prometon","CH85",0.000632999499196852,"P","B",5,NA,0,NA,NA,"Herbicide"
"1549","Prometon","CH66",0.00127260047540604,"T","3",6,NA,0,NA,NA,"Herbicide"
"1550","Prometon","CH58",0.000104994745959069,"M","3",6,NA,0,NA,"half burried in Sediment","Herbicide"
"1551","Prometon","CH82",0.000100712275768069,"M","B",5,NA,0,NA,NA,"Herbicide"
"1552","Prometon","CH50",0.000934906400277679,"F","3",6,NA,0,NA,NA,"Herbicide"
"1553","Prometon","CH65",0.000192297927821462,"S","3",6,NA,0,NA,NA,"Herbicide"
"1554","Prometon","CH51",0.0012479845147466,"G","3",6,NA,0,NA,NA,"Herbicide"
"1555","Prometon","CH53",4.02073638139385e-05,"H","3",6,NA,0,NA,NA,"Herbicide"
"1556","Prometon","CH61",0.00138800226582707,"P","3",6,NA,0,NA,NA,"Herbicide"
"1557","Prometon","CH77",0.00051110559967068,"I","B",5,NA,0,NA,NA,"Herbicide"
"1558","Prometryn","CH53",0.000703628866743924,"H","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1559","Prometryn","CH57",4.60083605240349e-05,"L","3",6,NA,2.5e-05,NA,"burried","Herbicide"
"1560","Prometryn","CH29",0.00171979113730915,"G","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1561","Prometryn","CH82",0.000201424551536139,"M","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1562","Prometryn","CH62",0.00124443583694343,"Q","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1563","Prometryn","CH70",0.00183773721870486,"D","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1564","Prometryn","CH34",9.97085492042578e-05,"L","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1565","Prometryn","CH36",0.000582819108212825,"N","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1566","Prometryn","CH54",0.00606688461437904,"I","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1567","Prometryn","CH69",0.00106863742054112,"C","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1568","Prometryn","CH72",0.00442220243126876,"F","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1569","Prometryn","CH56",0.000303626556629589,"K","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1570","Prometryn","CH41",0.00091336554245434,"S","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1571","Prometryn","CH50",0.000841415760249911,"F","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1572","Prometryn","CH84",0.000196957113467902,"O","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1573","Prometryn","CH58",0.000104994745959069,"M","3",6,NA,2.5e-05,NA,"half burried in Sediment","Herbicide"
"1574","Prometryn","CH85",0.00470228199403376,"P","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1575","Prometryn","CH93",0.0011869096994477,"T","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1576","Prometryn","CH60",0.000865033478446504,"N","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1577","Prometryn","CH67",0.000567167070228279,"A","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1578","Prometryn","CH43",0.000658150425909556,"A","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1579","Prometryn","CH23",0.00391230315355329,"C","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1580","Prometryn","CH90",0.00081211403069682,"S","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1581","Prometryn","CH49",0.00113858755325409,"E","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1582","Prometryn","CH46",0.0018829854607288,"C","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1583","Prometryn","CH74",0.00350048332685661,"G","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1584","Prometryn","CH61",0.00731014526668926,"P","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1585","Prometryn","CH51",0.00280796515817985,"G","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1586","Prometryn","CH83",0.000593102232217308,"N","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1587","Prometryn","CH30",0.00115573917764012,"H","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1588","Prometryn","CH27",0.000963332531930031,"E","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1589","Prometryn","CH33",0.00095544621416974,"K","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1590","Prometryn","CH47",0.00124353953520021,"D","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1591","Prometryn","CH42",0.00173598108593158,"T","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1592","Prometryn","CH66",0.00205573922950207,"T","3",6,NA,2.5e-05,NA,NA,"Herbicide"
"1593","Prometryn","CH32",0.00283179382137039,"I","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1594","Prometryn","CH21",0.000704918124884892,"A","2",5,NA,2.5e-05,NA,NA,"Herbicide"
"1595","Prometryn","CH77",0.0132887455914377,"I","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1596","Prometryn","CH78",0.00020115938999428,"K","B",5,NA,2.5e-05,NA,NA,"Herbicide"
"1597","Prometryn","CH63",0.00917597896151938,"R","3",6,NA,2.5e-05,NA,NA,"Herbicide"
